# Xenon1T conversion factors Y for operators (101,101) [See arXiv:1307.5955, LR operators numbered +100]
# Columns: DM mass (GeV), Y_pp, Y_pn, Y_nn
# Created on 15/6/2017 (17:40:44)
5.000000000000000888e+00 6.850441640261028893e+06 9.829875322166563943e+06 1.404241256180654094e+07
6.862982963688712523e+00 3.467329409478560090e+06 4.975403292929355055e+06 7.102556405609753914e+06
9.420107031976296952e+00 1.641252226596233901e+06 2.353614685201240703e+06 3.353817639233542606e+06
1.293000681531550811e+01 9.338155405867209192e+05 1.338183235281649511e+06 1.903071234841883183e+06
1.774768329877785433e+01 5.926574396445638267e+05 8.487040739590143785e+05 1.204524934725431725e+06
2.436040962489102668e+01 4.033298133438044460e+05 5.772040169487223029e+05 8.175212114270440070e+05
3.343701524882109766e+01 2.962022073365223478e+05 4.236706970200103824e+05 5.989194363040489843e+05
4.589553320185178364e+01 2.366195569439122337e+05 3.383250893202716252e+05 4.775181153294446995e+05
6.299605249474369373e+01 2.039177165546312463e+05 2.915026017717950745e+05 4.109577148863649345e+05
8.646816701021307949e+01 1.857581102075621602e+05 2.655083612868060009e+05 3.740202120788031025e+05
1.186859114184965591e+02 1.753619018477308855e+05 2.506290365493775171e+05 3.528814911212712177e+05
1.629078776190019084e+02 1.691870624901837728e+05 2.417921146501380426e+05 3.403285326927780989e+05
2.236067977499789663e+02 1.653849801310146286e+05 2.363510938554593013e+05 3.325998906493602553e+05
3.069219287046186651e+02 1.629655460039070167e+05 2.328887766206827364e+05 3.276820205359706888e+05
4.212799935764559223e+02 1.613819543974553817e+05 2.306225867260760861e+05 3.244631810089275241e+05
5.782474837716208640e+02 1.603206777655143524e+05 2.291038562566839682e+05 3.223059894494035398e+05
7.937005259840999543e+02 1.595956209602446470e+05 2.280662660295645474e+05 3.208321961777523393e+05
1.089430637619929712e+03 1.590926202041672368e+05 2.273464450361340132e+05 3.198097539931298816e+05
1.495348781221220406e+03 1.587394737430964014e+05 2.268410712399707991e+05 3.190919085959623335e+05
2.052510642058783560e+03 1.584892488482981280e+05 2.264829828999066376e+05 3.185832663300345885e+05
2.817269113847842618e+03 1.583106924039461592e+05 2.262274559513660206e+05 3.182203031090490404e+05
3.866973986492824224e+03 1.581825488047964463e+05 2.260440729391357745e+05 3.179598157633590745e+05
5.307795318065535866e+03 1.580900853972722834e+05 2.259117509731751052e+05 3.177718604422351345e+05
7.285461768526097330e+03 1.580228975186577300e+05 2.258156007921985583e+05 3.176352919552505482e+05
1.000000000000000000e+04 1.579734725940444623e+05 2.257448720510896237e+05 3.175348461350729340e+05
