1	0
1.04689	0
1.09598	0
1.14736	0
1.20116	0
1.25748	0
1.31645	0
1.37817	0
1.44279	0
1.51044	0
1.58127	0
1.65541	0
1.73303	0
1.81429	0
1.89936	0
1.98842	0
2.08165	0
2.17926	0
2.28144	0
2.38841	0
2.5004	0
2.61764	0
2.74038	0
2.86887	0
3.00339	0
3.14422	0
3.29164	4.94799e-13
3.44599	6.03315e-14
3.60756	2.57704e-14
3.77672	1.6243e-14
3.9538	1.21683e-14
4.13919	9.9906e-15
4.33327	8.6858e-15
4.53645	7.8091e-15
4.74916	7.1959e-15
4.97184	6.72984e-15
5.20497	6.39183e-15
5.44902	6.13043e-15
5.70452	5.9247e-15
5.97199	5.76088e-15
6.25201	5.6294e-15
6.54516	5.52336e-15
6.85206	5.43761e-15
7.17334	5.36822e-15
7.50969	5.31209e-15
7.86181	5.26675e-15
8.23044	5.23019e-15
8.61635	5.20071e-15
9.02036	5.177e-15
9.44331	5.15804e-15
9.8861	5.14305e-15
10.3496	5.13138e-15
10.8349	5.12254e-15
11.343	5.11613e-15
11.8748	5.11181e-15
12.4316	5.10931e-15
13.0145	5.10841e-15
13.6247	5.10892e-15
14.2636	5.11073e-15
14.9324	5.11374e-15
15.6326	5.1179e-15
16.3655	5.12316e-15
17.1329	5.12953e-15
17.9362	5.13703e-15
18.7772	5.14573e-15
19.6577	5.15571e-15
20.5794	5.16709e-15
21.5443	5.18e-15
22.5545	5.1946e-15
23.6121	5.21108e-15
24.7192	5.22962e-15
25.8783	5.25043e-15
27.0917	5.27366e-15
28.362	5.29945e-15
29.6918	5.32791e-15
31.084	5.35905e-15
32.5415	5.39286e-15
34.0673	5.42925e-15
35.6647	5.46807e-15
37.337	5.50912e-15
39.0877	5.55217e-15
40.9204	5.59692e-15
42.8391	5.64309e-15
44.8478	5.69037e-15
46.9507	5.73842e-15
49.1521	5.78695e-15
51.4568	5.83566e-15
53.8695	5.88427e-15
56.3954	5.93253e-15
59.0397	5.98021e-15
61.808	6.02712e-15
64.7061	6.07307e-15
67.7401	6.11792e-15
70.9163	6.16156e-15
74.2415	6.20389e-15
77.7226	6.24484e-15
81.3669	6.28436e-15
85.1821	6.3224e-15
89.1762	6.35896e-15
93.3575	6.39402e-15
97.7349	6.42759e-15
102.318	6.4597e-15
107.115	6.49036e-15
112.138	6.5196e-15
117.396	6.54747e-15
122.9	6.574e-15
128.663	6.59924e-15
134.696	6.62323e-15
141.011	6.64602e-15
147.623	6.66766e-15
154.545	6.68819e-15
161.791	6.70768e-15
169.378	6.72616e-15
177.319	6.74368e-15
185.634	6.76029e-15
194.338	6.77603e-15
203.45	6.79095e-15
212.99	6.80508e-15
222.976	6.81848e-15
233.431	6.83117e-15
244.377	6.8432e-15
255.835	6.85459e-15
267.831	6.86539e-15
280.389	6.87563e-15
293.536	6.88533e-15
307.3	6.89452e-15
321.709	6.90323e-15
336.793	6.9115e-15
352.585	6.91933e-15
369.117	6.92676e-15
386.425	6.93381e-15
404.543	6.9405e-15
423.512	6.94684e-15
443.37	6.95286e-15
464.159	6.95857e-15
485.923	6.96399e-15
508.707	6.96914e-15
532.56	6.97403e-15
557.531	6.97868e-15
583.672	6.98309e-15
611.04	6.98728e-15
639.691	6.99126e-15
669.685	6.99505e-15
701.086	6.99865e-15
733.959	7.00207e-15
768.373	7.00532e-15
804.401	7.00842e-15
842.118	7.01136e-15
881.604	7.01416e-15
922.941	7.01682e-15
966.217	7.01935e-15
1011.52	7.02177e-15
1058.95	7.02406e-15
1108.6	7.02625e-15
1160.58	7.02833e-15
1215	7.03031e-15
1271.97	7.0322e-15
1331.61	7.03399e-15
1394.05	7.03571e-15
1459.42	7.03734e-15
1527.85	7.03889e-15
1599.48	7.04037e-15
1674.48	7.04178e-15
1753	7.04313e-15
1835.19	7.04441e-15
1921.24	7.04563e-15
2011.33	7.0468e-15
2105.63	7.04791e-15
2204.37	7.04896e-15
2307.73	7.04997e-15
2415.93	7.05094e-15
2529.21	7.05185e-15
2647.8	7.05272e-15
2771.95	7.05356e-15
2901.93	7.05435e-15
3038	7.05511e-15
3180.44	7.05584e-15
3329.57	7.05653e-15
3485.69	7.05719e-15
3649.13	7.05782e-15
3820.23	7.05842e-15
3999.36	7.05899e-15
4186.88	7.05954e-15
4383.2	7.06006e-15
4588.72	7.06056e-15
4803.88	7.06104e-15
5029.13	7.06149e-15
5264.94	7.06193e-15
5511.8	7.06234e-15
5770.24	7.06274e-15
6040.8	7.06311e-15
6324.05	7.06346e-15
6620.57	7.0638e-15
6931	7.06414e-15
7255.99	7.06436e-15
7596.21	7.06466e-15
7952.39	7.06494e-15
8325.26	7.06522e-15
8715.62	7.06548e-15
9124.29	7.06572e-15
9552.11	7.06596e-15
10000	7.06619e-15
