1		1e-15	-1.73994
1		1.25748e-15	-1.73994
1		1.58127e-15	-1.73994
1		1.98842e-15	-1.73994
1		2.5004e-15	-1.73994
1		3.14422e-15	-1.73994
1		3.9538e-15	-1.73994
1		4.97184e-15	-1.73994
1		6.25201e-15	-1.73994
1		7.86181e-15	-1.73994
1		9.8861e-15	-1.73994
1		1.24316e-14	-1.73994
1		1.56326e-14	-1.73994
1		1.96577e-14	-1.73994
1		2.47192e-14	-1.73994
1		3.1084e-14	-1.73994
1		3.90877e-14	-1.73994
1		4.91521e-14	-1.73994
1		6.1808e-14	-1.73994
1		7.77226e-14	-1.73994
1		9.77349e-14	-1.73994
1		1.229e-13	-1.73994
1		1.54545e-13	-1.73994
1		1.94338e-13	-1.73994
1		2.44377e-13	-1.73994
1		3.073e-13	-1.73994
1		3.86425e-13	-1.73994
1		4.85923e-13	-1.73994
1		6.1104e-13	-1.73994
1		7.68373e-13	-1.73994
1		9.66217e-13	-1.73994
1		1.215e-12	-1.73994
1		1.52785e-12	-1.73994
1		1.92124e-12	-1.73994
1		2.41593e-12	-1.73994
1		3.038e-12	-1.73994
1		3.82023e-12	-1.73994
1		4.80388e-12	-1.73994
1		6.0408e-12	-1.73994
1		7.59621e-12	-1.73994
1		9.55211e-12	-1.73994
1		1.20116e-11	-1.73994
1		1.51044e-11	-1.73994
1		1.89936e-11	-1.73994
1		2.38841e-11	-1.73994
1		3.00339e-11	-1.73994
1		3.77672e-11	-1.73994
1		4.74916e-11	-1.73994
1		5.97199e-11	-1.73994
1		7.50969e-11	-1.73994
1		9.44331e-11	-1.73994
1		1.18748e-10	-1.73994
1		1.49324e-10	-1.73994
1		1.87772e-10	-1.73994
1		2.36121e-10	-1.73994
1		2.96918e-10	-1.73994
1		3.7337e-10	-1.73994
1		4.69507e-10	-1.73994
1		5.90397e-10	-1.73994
1		7.42415e-10	-1.73994
1		9.33575e-10	-1.73994
1		1.17396e-09	-1.73994
1		1.47623e-09	-1.73994
1		1.85634e-09	-1.73994
1		2.33431e-09	-1.73994
1		2.93536e-09	-1.73994
1		3.69117e-09	-1.73994
1		4.64159e-09	-1.73994
1		5.83672e-09	-1.73994
1		7.33959e-09	-1.73994
1		9.22941e-09	-1.73994
1		1.16058e-08	-1.73994
1		1.45942e-08	-1.73994
1		1.83519e-08	-1.73994
1		2.30773e-08	-1.73994
1		2.90193e-08	-1.73994
1		3.64913e-08	-1.73994
1		4.58872e-08	-1.73994
1		5.77024e-08	-1.73994
1		7.25599e-08	-1.73994
1		9.12429e-08	-1.73994
1		1.14736e-07	-1.73994
1		1.44279e-07	-1.73994
1		1.81429e-07	-1.73994
1		2.28144e-07	-1.73994
1		2.86887e-07	-1.73994
1		3.60756e-07	-1.73994
1		4.53645e-07	-1.73994
1		5.70452e-07	-1.73994
1		7.17334e-07	-1.73994
1		9.02036e-07	-1.73994
1		1.1343e-06	-1.73994
1		1.42636e-06	-1.73994
1		1.79362e-06	-1.73994
1		2.25545e-06	-1.73994
1		2.8362e-06	-1.73994
1		3.56647e-06	-1.73994
1		4.48478e-06	-1.73994
1		5.63954e-06	-1.73994
1		7.09163e-06	-1.73994
1		8.91762e-06	-1.73994
1		1.12138e-05	-1.73994
1		1.41011e-05	-1.73994
1		1.77319e-05	-1.73994
1		2.22976e-05	-1.73994
1		2.80389e-05	-1.73994
1		3.52585e-05	-1.73994
1		4.4337e-05	-1.73994
1		5.57531e-05	-1.73994
1		7.01086e-05	-1.73994
1		8.81604e-05	-1.73994
1		0.00011086	-1.73994
1		0.000139405	-1.73994
1		0.0001753	-1.73994
1		0.000220437	-1.73994
1		0.000277195	-1.73994
1		0.000348569	-1.73994
1		0.00043832	-1.73994
1		0.00055118	-1.73994
1		0.0006931	-1.73994
1		0.000871562	-1.73994
1		0.00109598	-1.73994
1		0.00137817	-1.73994
1		0.00173303	-1.73994
1		0.00217926	-1.73994
1		0.00274038	-1.73994
1		0.00344599	-1.73994
1		0.00433327	-1.73994
1		0.00544902	-1.73994
1		0.00685206	-1.73994
1		0.00861635	-1.73994
1		0.0108349	-1.73994
1		0.0136247	-1.73994
1		0.0171329	-1.73994
1		0.0215443	-1.73994
1		0.0270917	-1.73994
1		0.0340673	-1.73994
1		0.0428391	-1.73994
1		0.0538695	-1.73994
1		0.0677401	-1.73994
1		0.0851821	-1.73994
1		0.107115	-1.73994
1		0.134696	-1.73994
1		0.169378	-1.73994
1		0.21299	-1.73994
1		0.267831	-1.73994
1		0.336793	-1.73994
1		0.423512	-1.73994
1		0.53256	-1.73994
1		0.669685	-1.73994
1		0.842118	-1.73994
1		1.05895	-1.73994
1		1.33161	-1.73994
1		1.67448	-1.73994
1		2.10563	-1.73994
1		2.6478	-1.73994
1		3.32957	-1.73994
1		4.18688	-1.73994
1		5.26494	-1.73994
1		6.62057	-1.73994
1		8.32526	-1.73994
1		10.4689	-1.73994
1		13.1645	-1.73994
1		16.5541	-1.73994
1		20.8165	-1.73994
1		26.1764	-1.73994
1		32.9164	-1.73994
1		41.3919	-1.73994
1		52.0497	-1.73994
1		65.4516	-1.73994
1		82.3044	-1.73994
1		103.496	-1.73994
1		130.145	-1.73994
1		163.655	-1.73994
1		205.794	-1.73994
1		258.783	-1.73994
1		325.415	-1.73994
1		409.204	-1.73994
1		514.568	-1.73994
1		647.061	-1.73994
1		813.669	-1.73994
1		1023.18	-1.73994
1		1286.63	-1.73994
1		1617.91	-1.73994
1		2034.5	-1.73994
1		2558.35	-1.73994
1		3217.09	-1.73994
1		4045.43	-1.73994
1		5087.07	-1.73994
1		6396.91	-1.73994
1		8044.01	-1.73994
1		10115.2	-1.73994
1		12719.7	-1.73994
1		15994.8	-1.73994
1		20113.3	-1.73994
1		25292.1	-1.73994
1		31804.4	-1.73994
1		39993.6	-1.73994
1		50291.3	-1.73994
1		63240.5	-1.73994
1		79523.9	-1.73994
1		100000	-1.73994
1.04689		1e-15	-1.73994
1.04689		1.25748e-15	-1.73994
1.04689		1.58127e-15	-1.73994
1.04689		1.98842e-15	-1.73994
1.04689		2.5004e-15	-1.73994
1.04689		3.14422e-15	-1.73994
1.04689		3.9538e-15	-1.73994
1.04689		4.97184e-15	-1.73994
1.04689		6.25201e-15	-1.73994
1.04689		7.86181e-15	-1.73994
1.04689		9.8861e-15	-1.73994
1.04689		1.24316e-14	-1.73994
1.04689		1.56326e-14	-1.73994
1.04689		1.96577e-14	-1.73994
1.04689		2.47192e-14	-1.73994
1.04689		3.1084e-14	-1.73994
1.04689		3.90877e-14	-1.73994
1.04689		4.91521e-14	-1.73994
1.04689		6.1808e-14	-1.73994
1.04689		7.77226e-14	-1.73994
1.04689		9.77349e-14	-1.73994
1.04689		1.229e-13	-1.73994
1.04689		1.54545e-13	-1.73994
1.04689		1.94338e-13	-1.73994
1.04689		2.44377e-13	-1.73994
1.04689		3.073e-13	-1.73994
1.04689		3.86425e-13	-1.73994
1.04689		4.85923e-13	-1.73994
1.04689		6.1104e-13	-1.73994
1.04689		7.68373e-13	-1.73994
1.04689		9.66217e-13	-1.73994
1.04689		1.215e-12	-1.73994
1.04689		1.52785e-12	-1.73994
1.04689		1.92124e-12	-1.73994
1.04689		2.41593e-12	-1.73994
1.04689		3.038e-12	-1.73994
1.04689		3.82023e-12	-1.73994
1.04689		4.80388e-12	-1.73994
1.04689		6.0408e-12	-1.73994
1.04689		7.59621e-12	-1.73994
1.04689		9.55211e-12	-1.73994
1.04689		1.20116e-11	-1.73994
1.04689		1.51044e-11	-1.73994
1.04689		1.89936e-11	-1.73994
1.04689		2.38841e-11	-1.73994
1.04689		3.00339e-11	-1.73994
1.04689		3.77672e-11	-1.73994
1.04689		4.74916e-11	-1.73994
1.04689		5.97199e-11	-1.73994
1.04689		7.50969e-11	-1.73994
1.04689		9.44331e-11	-1.73994
1.04689		1.18748e-10	-1.73994
1.04689		1.49324e-10	-1.73994
1.04689		1.87772e-10	-1.73994
1.04689		2.36121e-10	-1.73994
1.04689		2.96918e-10	-1.73994
1.04689		3.7337e-10	-1.73994
1.04689		4.69507e-10	-1.73994
1.04689		5.90397e-10	-1.73994
1.04689		7.42415e-10	-1.73994
1.04689		9.33575e-10	-1.73994
1.04689		1.17396e-09	-1.73994
1.04689		1.47623e-09	-1.73994
1.04689		1.85634e-09	-1.73994
1.04689		2.33431e-09	-1.73994
1.04689		2.93536e-09	-1.73994
1.04689		3.69117e-09	-1.73994
