1	0
1.04689	0
1.09598	0
1.14736	0
1.20116	0
1.25748	0
1.31645	0
1.37817	0
1.44279	0
1.51044	0
1.58127	0
1.65541	0
1.73303	0
1.81429	0
1.89936	0
1.98842	0
2.08165	0
2.17926	0
2.28144	0
2.38841	0
2.5004	0
2.61764	0
2.74038	0
2.86887	0
3.00339	0
3.14422	0
3.29164	1300.33
3.44599	1274.32
3.60756	1241.85
3.77672	1205.85
3.9538	1166.7
4.13919	1125.37
4.33327	1082.89
4.53645	1040.18
4.74916	997.814
4.97184	956.15
5.20497	915.489
5.44902	876.07
5.70452	838.064
5.97199	801.59
6.25201	766.712
6.54516	733.447
6.85206	701.775
7.17334	671.653
7.50969	643.018
7.86181	615.798
8.23044	589.916
8.61635	565.287
9.02036	541.845
9.44331	519.527
9.8861	498.277
10.3496	478.045
10.8349	458.786
11.343	440.456
11.8748	423.016
12.4316	406.425
13.0145	390.647
13.6247	375.646
14.2636	361.387
14.9324	347.839
15.6326	334.969
16.3655	322.746
17.1329	311.143
17.9362	300.13
18.7772	289.682
19.6577	279.773
20.5794	270.381
21.5443	261.483
22.5545	253.059
23.6121	245.091
24.7192	237.561
25.8783	230.453
27.0917	223.752
28.362	217.444
29.6918	211.513
31.084	205.947
32.5415	200.73
34.0673	195.849
35.6647	191.29
37.337	187.036
39.0877	183.075
40.9204	179.39
42.8391	175.967
44.8478	172.79
46.9507	169.846
49.1521	167.119
51.4568	164.595
53.8695	162.26
56.3954	160.102
59.0397	158.108
61.808	156.265
64.7061	154.563
67.7401	152.99
70.9163	151.537
74.2415	150.195
77.7226	148.954
81.3669	147.807
85.1821	146.746
89.1762	145.765
93.3575	144.857
97.7349	144.015
102.318	143.236
107.115	142.513
112.138	141.843
117.396	141.221
122.9	140.643
128.663	140.106
134.696	139.607
141.011	139.142
147.623	138.709
154.545	138.306
161.791	137.93
169.378	137.579
177.319	137.252
185.634	136.946
194.338	136.659
203.45	136.392
212.99	136.141
222.976	135.907
233.431	135.687
244.377	135.48
255.835	135.287
267.831	135.105
280.389	134.935
293.536	134.774
307.3	134.623
321.709	134.481
336.793	134.348
352.585	134.222
369.117	134.103
386.425	133.991
404.543	133.886
423.512	133.786
443.37	133.692
464.159	133.604
485.923	133.52
508.707	133.44
532.56	133.365
557.531	133.294
583.672	133.227
611.04	133.164
639.691	133.104
669.685	133.047
701.086	132.993
733.959	132.941
768.373	132.893
804.401	132.847
842.118	132.803
881.604	132.762
922.941	132.722
966.217	132.685
1011.52	132.649
1058.95	132.616
1108.6	132.584
1160.58	132.553
1215	132.524
1271.97	132.497
1331.61	132.471
1394.05	132.446
1459.42	132.422
1527.85	132.399
1599.48	132.378
1674.48	132.358
1753	132.338
1835.19	132.32
1921.24	132.302
2011.33	132.285
2105.63	132.269
2204.37	132.254
2307.73	132.24
2415.93	132.226
2529.21	132.213
2647.8	132.2
2771.95	132.188
2901.93	132.177
3038	132.166
3180.44	132.155
3329.57	132.146
3485.69	132.136
3649.13	132.127
3820.23	132.119
3999.36	132.11
4186.88	132.103
4383.2	132.095
4588.72	132.088
4803.88	132.081
5029.13	132.075
5264.94	132.069
5511.8	132.063
5770.24	132.058
6040.8	132.052
6324.05	132.047
6620.57	132.042
6931	132.037
7255.99	132.031
7596.21	132.027
7952.39	132.023
8325.26	132.019
8715.62	132.016
9124.29	132.012
9552.11	132.009
10000	132.005
